company_id,name
company_maplight_therapeutics_inc,MapLight Therapeutics Inc
company_forschungsverbund_berlin_ev,Forschungsverbund Berlin EV
company_chinese_institute_for_brain_research_beijing,Chinese Institute For Brain Research Beijing
company_actio_biosciences_inc,Actio Biosciences Inc
company_astrogen_inc,Astrogen Inc
company_pyrotech_beijing_biotechnology_co_ltd,Pyrotech (Beijing) Biotechnology Co Ltd
company_nanjing_nutrabuilding_bio-tech_co_ltd,Nanjing Nutrabuilding Bio-Tech Co Ltd
company_nanjing_deheng_pharmaceutical_technology_co_ltd,Nanjing Deheng Pharmaceutical Technology Co Ltd
company_nanjing_delova_biotech_co_ltd,Nanjing Delova Biotech Co Ltd
company_manoira_corp,Manoira Corp
company_ileadbms_co_ltd,iLeadBMS Co Ltd
company_chengdu_diao_pharmaceutical_group_co_ltd,Chengdu Diao Pharmaceutical Group Co Ltd
company_di_ao_group_chengdu_pharmaceutical_co_ltd,Di'ao Group Chengdu Pharmaceutical Co Ltd
company_wuhan_xirui_pharmaceutical_technology_co_ltd,Wuhan Xirui Pharmaceutical Technology Co Ltd
company_regulonix_llc,Regulonix LLC
company_atai_therapeutics_inc,Atai Therapeutics Inc
company_purminds_holdings_inc,PurMinds Holdings Inc
company_synphatec_shanghai_biopharmaceutical_technology_co_ltd,Synphatec (Shanghai) Biopharmaceutical Technology Co Ltd
company_guangdong_zhongsheng_ruichuang_pharmaceutical_co_ltd,Guangdong Zhongsheng Ruichuang Pharmaceutical Co Ltd
company_shionogi-apnimed_sleep_science_llc,Shionogi-Apnimed Sleep Science LLC
company_shenzhen_bay_laboratory,Shenzhen Bay Laboratory
company_fortvita_biologics_inc,Fortvita Biologics Inc
company_zhongshan_institute_for_drug_discovery,Zhongshan Institute for Drug Discovery
company_university_of_kentucky,University of Kentucky
company_ensem_therapeutics_shanghai_ltd,ENSEM Therapeutics (Shanghai) Ltd
company_ensem_therapeutics_inc,ENSEM Therapeutics Inc
company_ignis_therapeutics_shanghai_co_ltd,Ignis Therapeutics (Shanghai) Co Ltd
company_cspc_baike_shandong_biopharmaceutical_co_ltd,CSPC Baike (Shandong) Biopharmaceutical Co Ltd
company_kapoose_creek_bio,Kapoose Creek Bio
company_mcmaster_university,McMaster University
company_loqus23_therapeutics_ltd,LoQus23 Therapeutics Ltd
company_digmbio_inc,DIGMBIO Inc
company_greater_bay_area_institute_of_precision_medicine,Greater Bay Area Institute of Precision Medicine
company_divamics_inc,Divamics Inc
company_hangzhou_yirui_pharmaceutical_technology_co_ltd,Hangzhou Yirui Pharmaceutical Technology Co Ltd
company_rivo_bio_inc,Rivo Bio Inc
company_queen_s_university_at_kingtson,Queen's University At Kingtson
company_wren_therapeutics_ltd,Wren Therapeutics Ltd
company_libra_therapeutics_inc,Libra Therapeutics Inc
company_jiangsu_hengrui_pharmaceuticals_co_ltd,Jiangsu Hengrui Pharmaceuticals Co Ltd
company_shandong_suncadia_medicine_co_ltd,Shandong Suncadia Medicine Co Ltd
company_fondazione_istituto_italiano_di_tecnologia,Fondazione Istituto Italiano Di Tecnologia
company_iama_therapeutics_srl,IAMA Therapeutics Srl
company_temple_university,Temple University
company_etern_therapeutics_inc,ETERN Therapeutics Inc
company_open_source_therapeutics_co_ltd,Open Source Therapeutics Co Ltd
company_scenic_biotech_bv,Scenic Biotech BV
company_massachusetts_college_of_pharmacy_and_health_sciences,Massachusetts College of Pharmacy and Health Sciences
company_ludwig-maximilians-universit_t_m_nchen,Ludwig-Maximilians-Universität München
company_apex_biosciences_pte_ltd,Apex Biosciences Pte Ltd
company_synusight_biotech_shanghai_co_ltd,SynuSight Biotech (Shanghai) Co Ltd
company_endevica_bio_inc,Endevica Bio Inc
company_cyclone_therapeutics_inc,Cyclone Therapeutics Inc
company_windermere_therapeutics_inc,Windermere Therapeutics Inc
company_hanmi_pharmaceutical_co_ltd,Hanmi Pharmaceutical Co Ltd
company_athira_pharma_inc,Athira Pharma Inc
company_shandong_quanzhong_biomedical_technology_co_ltd,Shandong Quanzhong Biomedical Technology Co Ltd
company_chengdu_qingsheng_biopharmaceutical_co_ltd,Chengdu Qingsheng Biopharmaceutical Co Ltd
company_la_trobe_university,La Trobe University
company_arrakis_therapeutics,Arrakis Therapeutics
company_mira_pharmaceuticals_inc,MIRA Pharmaceuticals Inc
company_shanghai_huilun_pharmaceutical_co_ltd,Shanghai Huilun Pharmaceutical Co Ltd
company_tuojie_biotech_shanghai_co_ltd,Tuojie Biotech (Shanghai) Co Ltd
company_natural_medicine_institute_of_zhejiang_yangshengtang_co_ltd,Natural Medicine Institute Of Zhejiang Yangshengtang Co Ltd
company_yst_group,YST Group
company_maharishi_markendeswar_university,Maharishi Markendeswar University
company_ningbo_neubo_biotechnology_co_ltd,Ningbo Neubo Biotechnology Co Ltd
company_gerbera_therapeutics_inc,Gerbera Therapeutics Inc
company_nanjing_noratech_pharmaceutical_technology_co_ltd,Nanjing Noratech Pharmaceutical Technology Co Ltd
company_northern_illinois_university,Northern Illinois University
company_stream_neuroscience_inc,Stream Neuroscience Inc
company_the_washington_university,The Washington University
company_equator_therapeutics_inc,Equator Therapeutics Inc
company_casma_therapeutics_inc,Casma Therapeutics Inc
company_celon_pharma_sp,Celon Pharma SP
company_instytut_farmakologii_polskiej_akademii_nauk,Instytut Farmakologii Polskiej Akademii Nauk
company_national_institute_for_biological_sciences,National Institute For Biological Sciences
company_beone_medicines_ltd,BeOne Medicines Ltd
company_tonix_pharmaceuticals_holding_corp,Tonix Pharmaceuticals Holding Corp
company_jiangxi_jemincare_group_co_ltd,Jiangxi Jemincare Group Co Ltd
company_rutgers_the_state_university_of_new_jersey,"Rutgers, The State University of New Jersey"
company_memorial_hospital_for_cancer_and_allied_diseases,Memorial Hospital for Cancer and Allied Diseases
company_memorial_sloan_kettering_cancer_center,Memorial Sloan Kettering Cancer Center
company_university_of_rochester,University of Rochester
company_gt_gain_therapeutics_sa,GT Gain Therapeutics SA
company_universita_di_bologna,Universita di Bologna
company_sk_biopharmaceuticals_co_ltd,SK Biopharmaceuticals Co Ltd
company_panntherapi_sas,PannTheraPi SAS
company_glaxosmithkline_intellectual_property_development_ltd,GlaxoSmithKline Intellectual Property Development Ltd
company_shanghai_senhui_medicine_co_ltd,Shanghai Senhui Medicine Co Ltd
company_shanghai_shengdi_pharmaceutical_co_ltd,Shanghai Shengdi Pharmaceutical Co Ltd
company_hefei_university_of_technology,Hefei University of Technology
company_kyorin_pharmaceutical_co_ltd,Kyorin Pharmaceutical Co Ltd
company_chung-ang_university_industry_academic_cooperation_foundation,Chung-Ang University Industry Academic Cooperation Foundation
company_inje_university,Inje University
company_provibio_co_ltd,Provibio Co Ltd
company_hadasit_medical_research_services_and_development_ltd,Hadasit Medical Research Services and Development Ltd
company_booster_therapeutics_gmbh,Booster Therapeutics GmbH
company_fundacion_incliva,Fundacion Incliva
company_universitat_de_val_ncia,Universitat de València
company_beijing_horicin_biotechnology_co_ltd,Beijing Horicin Biotechnology Co Ltd
company_hunan_mingrui_pharmaceutical_co_ltd,Hunan Mingrui Pharmaceutical Co Ltd
company_innovent_biologics_suzhou_co_ltd,Innovent Biologics (Suzhou) Co Ltd
company_aurobindo_pharma_ltd,Aurobindo Pharma Ltd
company_auspex_pharmaceuticals_inc,Auspex Pharmaceuticals Inc
company_buck_institute,Buck Institute
company_napa_therapeutics_ltd,Napa Therapeutics Ltd
company_deciphera_pharmaceuticals_llc,Deciphera Pharmaceuticals LLC
company_cy_biopharma_ag,Cy Biopharma AG
company_de_shaw_research_llc,DE Shaw Research LLC
company_sironax_beijing_biotechnology_co_ltd,Sironax (Beijing) Biotechnology Co Ltd
company_oregon_health_science_university,Oregon Health & Science University
company_berlin_free_university,Berlin Free University
company_university_of_glasgow,University of Glasgow
company_university_of_virginia,University of Virginia
company_lancetome_beijing_biotech_ltd,Lancetome (Beijing) Biotech Ltd
company_baerenkraft_therapeutics_llc,Baerenkraft Therapeutics LLC
company_fujita_academy,Fujita Academy
company_jing_medicine_technology_shanghai_ltd,Jing Medicine Technology (Shanghai) Ltd
company_brise_pharmaceutical_shanghai_co_ltd,Brise Pharmaceutical (Shanghai) Co Ltd
company_xiyuan_anjian_pharmaceutical_beijing_co_ltd,Xiyuan Anjian Pharmaceutical (Beijing) Co Ltd
company_institute_of_chinese_materia_medica_china_academy_of_chinese_medical_sciences,Institute Of Chinese Materia Medica China Academy Of Chinese Medical Sciences
company_tongji_university,Tongji University
company_psy_therapeutics_inc,Psy Therapeutics Inc
company_institute_of_science_tokyo,Institute of Science Tokyo
company_panipat_institute_of_engineering_technology,Panipat Institute of Engineering & Technology
company_les_laboratoires_servier,Les Laboratoires Servier
company_snow_canyon_therapeutics_inc,Snow Canyon Therapeutics Inc
company_cavion_inc,Cavion Inc
company_blueprint_medicines_corp,Blueprint Medicines Corp
company_dana_farber_cancer_institute_inc,Dana Farber Cancer Institute Inc
company_angelini_pharma_spa,Angelini Pharma SpA
company_neurodawn_pharmaceutical_co_ltd,NeuroDawn Pharmaceutical Co Ltd
company_jumpcan_pharmaceutical_group_ltd,Jumpcan Pharmaceutical Group Ltd
company_vigonvita_shanghai_co_ltd,Vigonvita Shanghai Co Ltd
company_china_national_pharmaceutical_industry_research_institute_co_ltd,China National Pharmaceutical Industry Research Institute Co Ltd
company_zhejiang_yangshengtang_natural_medicines_co_ltd,Zhejiang Yangshengtang Natural Medicines Co Ltd
company_case_western_reserve_university,Case Western Reserve University
company_biolexis_therapeutics_inc,Biolexis Therapeutics Inc
company_clear_scientific_inc,Clear Scientific Inc
company_centro_de_inova_o_e_ensaios_pr_-cl_nicos,Centro de Inovação e Ensaios Pré-Clínicos
company_microbiologica_quimica_farmaceutica_ltda,Microbiologica Quimica Farmaceutica Ltda
company_amrita_school_of_medicine,Amrita School of Medicine
company_nemagen_discoveries_inc,Nemagen Discoveries Inc
company_universidade_do_porto,Universidade do Porto
company_avicenna_biosciences_inc,Avicenna Biosciences Inc
company_otsuka_america_pharmaceutical_inc,Otsuka America Pharmaceutical Inc
company_h_s_biolab_co_ltd,H&S Biolab Co Ltd
company_the_united_bio-technology_hengqin_co_ltd,The United Bio-Technology (Hengqin) Co Ltd
company_zhuhai_united_bio-pharmaceutical_co_ltd,Zhuhai United Bio-Pharmaceutical Co Ltd
company_axter_therapeutics_biopharmaceutical_tianjin_coltd,Axter Therapeutics Biopharmaceutical(Tianjin)Coltd
company_coreterra_therapeutics_inc,Coreterra Therapeutics Inc
company_the_government_of_the_united_states_of_america_as_represented_by_the_secretary_of_the_army,The Government Of The United States Of America As Represented By The Secretary Of The Army
company_ss_cyril_and_methodius_university_in_skopje,Ss. Cyril and Methodius University in Skopje
company_ariel_scientific_innovations_ltd,Ariel Scientific Innovations Ltd
company_expert_systems_inc,Expert Systems Inc
company_sea4us_-_biotecnologia_e_recursos_marinhos_lda,Sea4us - Biotecnologia E Recursos Marinhos Lda
company_connecta_therapeutics,Connecta Therapeutics
company_centre_for_regenerative_medicine_and_health_hong_kong_institute_of_science_innovation_chinese_academy_of_sciences,Centre for Regenerative Medicine and Health Hong Kong Institute of Science & Innovation Chinese Academy of Sciences
company_henan_university_of_chinese_medicine,Henan University of Chinese Medicine
company_taugen_llc,Taugen Llc
company_epirium_bio_inc,Epirium Bio Inc
company_jeil_pharmaceutical_co_ltd,Jeil Pharmaceutical Co Ltd
company_yuhan_corp,Yuhan Corp
company_the_first_affiliated_hospital_of_xi_an_jiaotong_university,The First Affiliated Hospital of Xi'an Jiaotong University
company_neomorph_inc,Neomorph Inc
company_afecta_pharmaceuticals,Afecta Pharmaceuticals
company_the_university_of_edinburgh,The University of Edinburgh
company_jiangxi_kerui_pharmaceutical_co_ltd,Jiangxi Kerui Pharmaceutical Co Ltd
company_french_commission_for_atomic_energy_and_alternative_energies,French Commission for Atomic Energy and Alternative Energies
company_instituto_butantan,Instituto Butantan
company_yan_an_university_yau,"Yan'an University, YAU"
company_sitala_bio_ltd,Sitala Bio Ltd
company_3d_medicines_inc,3D Medicines Inc
company_regents_of_the_university_of_california,Regents of the University of California
company_breye_therapeutics_aps,Breye Therapeutics ApS
company_zhejiang_pantheon_innovation_pharmaceutical_co_ltd,Zhejiang Pantheon Innovation Pharmaceutical Co Ltd
company_capacity_bio_inc,Capacity Bio Inc
company_fu_wai_hospital_chinese_academy_of_medical_sciences,Fu Wai Hospital Chinese Academy Of Medical Sciences
company_hainan_normal_university,Hainan Normal University
company_shandong_xinhua_pharmaceutical_group_co_ltd,Shandong Xinhua Pharmaceutical Group Co Ltd
company_laboratorios_columbia_sa_de_cv,Laboratorios Columbia SA de CV
company_research_foundation_for_mental_hygiene_inc,Research Foundation for Mental Hygiene Inc
company_selonterra_llc,Selonterra LLC
company_leonabio_inc,LeonaBio Inc
company_brandaris_therapeutics_bv,Brandaris Therapeutics Bv
company_accure_therapeutics,Accure Therapeutics
company_synnovation_therapeutics_inc,Synnovation Therapeutics Inc
company_shanghai_equvie_bioscience_co_ltd,Shanghai Equvie Bioscience Co Ltd
company_sichuan_kelun_drug_research_institute_co_ltd,Sichuan Kelun Drug Research Institute Co. Ltd
company_sichuan_kelun_pharmaceutical_research_institute_co_ltd,Sichuan Kelun Pharmaceutical Research Institute Co Ltd
company_chengdu_shibeikang_biological_medicine_technology_co_ltd,Chengdu Shibeikang Biological Medicine Technology Co Ltd
company_corbus_pharmaceuticals_inc,Corbus Pharmaceuticals Inc
company_ribopeutic_inc,Ribopeutic Inc
company_singularity_pharma_ltd,Singularity Pharma Ltd
company_national_center_of_neurology_psychiatry,National Center of Neurology & Psychiatry
company_tokyo_university_of_science,Tokyo University of Science
company_nanjing_coretech_biomedical_co_ltd,Nanjing CoreTech Biomedical Co Ltd
company_boyuan_pharmaceutical_suzhou_co_ltd,Boyuan Pharmaceutical (Suzhou) Co Ltd
company_suzhou_mednes_pharma_tech_co_ltd,Suzhou Mednes Pharma Tech Co Ltd
company_universita_della_calabria,Universita' Della Calabria
company_universite_clermont_auvergne,Universite Clermont Auvergne
company_assistance_publique-h_pitaux_de_paris,Assistance Publique-Hôpitaux de Paris
company_fondation_imagine,Fondation Imagine
company_hopitaux_universitaires_de_strasbourg,Hopitaux Universitaires de Strasbourg
company_ascletis_pharma_china_co_ltd,Ascletis Pharma (China) Co Ltd
company_the_university_of_north_carolina_at_pembroke,The University of North Carolina at Pembroke
company_wuhan_houxian_biopharmaceutical_co_ltd,Wuhan Houxian Biopharmaceutical Co Ltd
company_tyk_medicines_zhenghou_inc,TYK Medicines (Zhenghou) Inc
company_rensselaer_polytechnic_institute,Rensselaer Polytechnic Institute
